geolocation_zip_code_prefix,geolocation_state,geolocation_lng,geolocation_lat
74735,GO,-49.20399988653475,-16.68228218508936
74740,GO,-49.22343261075764,-16.691932643067585
74765,GO,-49.22073770347098,-16.648369902548573
74766,GO,-49.180609999999966,-16.667087999999946
74767,GO,-49.194271798773954,-16.66791325704835
74769,GO,-49.201663822441006,-16.645811671754984
74770,GO,-49.19115791963882,-16.657355682085818
74775,GO,-49.21130465039411,-16.651262554205353
74780,GO,-49.19094618625632,-16.651494591205964
74781,GO,-49.199743907608266,-16.65174775712383
74783,GO,-49.29001995680617,-16.647080423202723
74785,GO,-49.18535459775117,-16.645346414924667
74786,GO,-49.17876512325008,-16.64497265708055
74805,GO,-49.24054057449684,-16.691109084528954
74810,GO,-49.23957626513163,-16.701906867001895
74815,GO,-49.25543716092916,-16.699544924229915
74817,GO,-49.24377138265976,-16.713202794269563
74820,GO,-49.24875756948971,-16.70612897434552
74823,GO,-49.2596197984511,-16.715397174014264
74825,GO,-49.25366157866026,-16.717011105572144
74830,GO,-49.262379033962155,-16.71320457550908
74835,GO,-49.27402612240441,-16.715788940090025
74840,GO,-49.27761440554941,-16.736666844111507
74843,GO,-49.293976624632016,-16.71974126608181
74845,GO,-49.24283873511048,-16.717347342437535
74850,GO,-49.23842287446653,-16.709211352307044
74853,GO,-49.24772073582982,-16.729473848970922
74855,GO,-49.225963366168756,-16.726189046785848
74860,GO,-49.22444694502152,-16.725859458097673
74863,GO,-49.25737387553405,-16.71255076071696
74865,GO,-49.22536231120029,-16.709323675098833
74870,GO,-49.21805017282163,-16.72896103944757
74883,GO,-49.22689534410131,-16.68706286241313
74884,GO,-49.1975910561448,-16.709365340473
74885,GO,-49.247262918023395,-16.697834278484013
74886,GO,-49.21222893336587,-16.725834098545064
74890,GO,-49.20131680417274,-16.747019047249296
74893,GO,-49.2019264302793,-16.737888907164145
74905,GO,-49.25839669985379,-16.73966185131914
74910,GO,-49.24869188697004,-16.746918135177403
74911,GO,-49.244637529962326,-16.738582451821323
74912,GO,-49.23957169256309,-16.73986237318975
74913,GO,-49.259238775263746,-16.76188244796347
74914,GO,-49.26328917668249,-16.75351968070589
74915,GO,-49.27044851139697,-16.744576442862968
74916,GO,-49.281126222749315,-16.752305085194173
74917,GO,-49.27223580522195,-16.76050404896935
74919,GO,-49.25028229660642,-16.77138838884573
74920,GO,-49.255785808799686,-16.758755178879674
74921,GO,-49.21401552746121,-16.757760238926554
74922,GO,-49.224577049093455,-16.750497132009393
74923,GO,-49.22905045167597,-16.776444681553283
74924,GO,-49.21583047383234,-16.785423029283645
74926,GO,-49.209277540422946,-16.756618853717583
74927,GO,-49.20585255021664,-16.755990322322372
74930,GO,-49.33937440860811,-16.766552159923314
74932,GO,-49.33559368438868,-16.760988821784583
74933,GO,-49.31859334216938,-16.75497198934697
74934,GO,-49.31255863462465,-16.77245702499251
74935,GO,-49.295551383550404,-16.750328089933973
74936,GO,-49.29403499532152,-16.76213311410043
74937,GO,-49.29480730302569,-16.77318822214152
74938,GO,-49.28763662827612,-16.752852304987965
74940,GO,-49.27877349433328,-16.787394171792098
74942,GO,-49.31586310877186,-16.784540665516943
74943,GO,-49.33011614348685,-16.77649497606857
74944,GO,-49.327571224145316,-16.786551376769705
74945,GO,-49.33348560481973,-16.78970404283121
74946,GO,-49.34452160099674,-16.774789718843284
74947,GO,-49.34832364391236,-16.79769490570427
74948,GO,-49.34974015738893,-16.80950187677197
74950,GO,-49.27490249063375,-16.778832093083018
74952,GO,-49.27561469508692,-16.775195396651373
74953,GO,-49.29163146568625,-16.784626718863628
74954,GO,-49.27831133808283,-16.792611769215064
74955,GO,-49.283031428951524,-16.806286496806283
74956,GO,-49.29330047940305,-16.801106513117343
74957,GO,-49.30998512411221,-16.80650921009425
74958,GO,-49.3186832341774,-16.801398547546167
74959,GO,-49.31058371607391,-16.819400361031793
74960,GO,-49.315849539360634,-16.799345053628176
74961,GO,-49.32174369158381,-16.811304842351422
74962,GO,-49.34134672668443,-16.816163989722117
74963,GO,-49.36033799012658,-16.81920934544963
74965,GO,-49.3656417633293,-16.832640986334386
74966,GO,-49.29735365627846,-16.825126776037973
74967,GO,-49.29054636086836,-16.81689556527198
74968,GO,-49.26210950475147,-16.818952753422177
74969,GO,-49.28186274416623,-16.8160352379311
74970,GO,-49.2857514515625,-16.826759426472105
74971,GO,-49.275858011837386,-16.832209948576025
74973,GO,-49.25288266335554,-16.82599454960102
74975,GO,-49.249193894017935,-16.838342751725133
74976,GO,-49.24161792599853,-16.825125792464075
74980,GO,-49.24817482979011,-16.822735106094058
74981,GO,-49.241468451885936,-16.81143504232974
74982,GO,-49.244869140065255,-16.80068753195583
74983,GO,-49.24411882967572,-16.78888140201312
74984,GO,-49.24313808603426,-16.791034258917378
74985,GO,-49.259118487276226,-16.795544776393182
74986,GO,-49.23447529237231,-16.81553372770271
74987,GO,-49.234002424376285,-16.823089114833582
74988,GO,-49.223291040648895,-16.833226611905975
74989,GO,-49.23705423963393,-16.844528939433978
74990,GO,-49.23759125648716,-16.82806511546351
74993,GO,-49.219335078596885,-16.81314301888703
75020,GO,-48.952675162388054,-16.32462339867661
75023,GO,-48.95998244182967,-16.334040638552924
75024,GO,-48.959207644116844,-16.32816846320203
75025,GO,-48.95801747478677,-16.331768454386992
75040,GO,-48.95649733272464,-16.312724225076888
75043,GO,-48.95866736302757,-16.326158044681016
75044,GO,-48.96585329472612,-16.3210194600368
75045,GO,-48.961702603757246,-16.31307690841296
75050,GO,-48.97147697202282,-16.298670311512005
75053,GO,-48.96817464959905,-16.288303821281882
75054,GO,-48.97669068217251,-16.270335492336965
75060,GO,-48.95954361428613,-16.302479647142366
75063,GO,-48.95670150614631,-16.287848576124805
75064,GO,-48.96914480380732,-16.28973171829413
75065,GO,-48.96467169251577,-16.283910268521197
75066,GO,-48.97936252558711,-16.277414674238553
75070,GO,-48.94911330929502,-16.311214568291046
75071,GO,-48.94477176465139,-16.28074007144806
75072,GO,-48.93513263251339,-16.277983274801578
75073,GO,-48.96164932342838,-16.257215989372455
75074,GO,-48.92872114143407,-16.278339866218843
75075,GO,-48.93864596885983,-16.302667973468598
75076,GO,-48.92667750000001,-16.303634999999993
75080,GO,-48.945939494349034,-16.31893998751649
75083,GO,-48.94689902679983,-16.304343252405236
75084,GO,-48.93860985202588,-16.310764034708626
75085,GO,-48.921935677322196,-16.284150532834026
75090,GO,-48.895394445796086,-16.304699213521694
75091,GO,-48.903450905431754,-16.315124232852643
75093,GO,-48.91679375129968,-16.319566276006498
75094,GO,-48.930402796316216,-16.32147714294326
75095,GO,-48.92120105676616,-16.33838812658643
75096,GO,-48.92860894518046,-16.32764458440344
75097,GO,-48.92109566785528,-16.322742376495544
75100,GO,-48.94020539952238,-16.35667759756224
75101,GO,-48.90368723121437,-16.336756067374925
75102,GO,-48.82239499999997,-16.373440887999948
75103,GO,-48.90612464462144,-16.350687900764246
75104,GO,-48.912581337765324,-16.355254458210943
75105,GO,-48.940812976311264,-16.363777942020416
75106,GO,-48.949528433535946,-16.366618931522964
75110,GO,-48.93962957040374,-16.33320358612409
75113,GO,-48.94157776675531,-16.326567467398455
75114,GO,-48.937740850721205,-16.3411061442781
75115,GO,-48.94562619577132,-16.343894962262315
75120,GO,-48.961587956147625,-16.34225887833526
75123,GO,-48.95546714694175,-16.34935519327304
75124,GO,-48.96652103159388,-16.358532989500745
75125,GO,-48.95402610633243,-16.353365825680722
75126,GO,-48.95348845379074,-16.337586497699323
75130,GO,-48.966672043111615,-16.369022278877495
75131,GO,-48.97419747856997,-16.37392231559416
75132,GO,-48.92904117384706,-16.386384059853633
75133,GO,-48.957756331677594,-16.381321246349216
75134,GO,-48.98245036597762,-16.35733187865407
75135,GO,-48.98072723616635,-16.38616771188452
75136,GO,-48.982925547994185,-16.39106444355094
75140,GO,-48.96720589145756,-16.33167341299556
75143,GO,-48.972483792490635,-16.33581114196862
75144,GO,-48.988554494554165,-16.327954380320946
75145,GO,-48.97310645617748,-16.34665129567618
75154,GO,-49.855601858840714,-16.869901333564314
75160,GO,-49.09070420649235,-16.29537410009492
75165,GO,-49.196335588450886,-16.2184895491168
75170,GO,-49.01955109427933,-16.506991076108925
75175,GO,-49.094155696905446,-16.480988464699983
75180,GO,-48.61117277481365,-16.664838379896693
75184,GO,-48.69920797191818,-16.452449469316
75185,GO,-48.666684334747,-17.04437777074562
75190,GO,-48.7517449118924,-16.619398610966368
75195,GO,-48.96374046581481,-16.61353756300374
75200,GO,-48.28212587529559,-17.305108052105656
75202,GO,-47.94180082070517,-18.19924451457095
75210,GO,-48.42651029897227,-17.325617006310733
75220,GO,-48.50168912522954,-17.30608267043897
75230,GO,-48.705734884348736,-17.196753215193894
75240,GO,-48.95099744570015,-16.97074863211508
75245,GO,-49.0009401582621,-16.714290709454747
75250,GO,-49.116798466806955,-16.692694171726135
75251,GO,-49.10375227068232,-16.713163171541098
75254,GO,-49.14587841604502,-16.69456969561259
75255,GO,-49.17522843032375,-16.671751517709044
75256,GO,-49.15342660223456,-16.652238315052923
75258,GO,-49.11049756106671,-16.675430331939737
75259,GO,-49.10424263242504,-16.68718627799524
75260,GO,-48.79933775346451,-16.720246631147425
75261,GO,-49.100114327597176,-16.694946526077192
75262,GO,-49.0933668024787,-16.702838709763064
75263,GO,-49.09516999999994,-16.715704999999957
75264,GO,-49.08938127130625,-16.68883840173823
75265,GO,-48.51478334802312,-16.745149541882594
75280,GO,-48.30001770873917,-17.032172054328477
75340,GO,-49.229260118829394,-16.96259552661788
75345,GO,-49.438089420466014,-16.76706286540188
75350,GO,-49.53609910657,-16.836710815613895
75355,GO,-49.63099096438077,-17.047354663099384
75360,GO,-49.44975502260816,-16.911487435484606
75370,GO,-49.420950494453805,-16.51328325061693
75375,GO,-49.31198388462125,-16.49353235933702
75380,GO,-49.42493480824305,-16.63833149004659
75381,GO,-49.39672987127025,-16.591110006577367
75382,GO,-49.406316441622515,-16.63021988752634
75383,GO,-49.41609253051816,-16.640432092312782
75384,GO,-49.43795670160949,-16.638179429896322
75386,GO,-49.46967432414427,-16.65100379159203
75387,GO,-49.48130052339388,-16.643517896922777
75388,GO,-49.483372013403034,-16.652981678198042
75389,GO,-49.48548799273801,-16.668122149190822
75390,GO,-49.50789958157582,-16.65675073890077
75391,GO,-49.49833699461515,-16.654349362801916
75392,GO,-49.4880713497564,-16.64481999934952
75393,GO,-49.50195667766362,-16.639480849507084
75395,GO,-49.7597428430537,-16.470292583954837
75396,GO,-49.69590057519049,-16.762699452853532
75398,GO,-49.69513039038413,-16.574554497092336
75400,GO,-49.497142785853114,-16.361253921121996
75410,GO,-49.683566800260785,-16.355162751373648
75420,GO,-49.36830392555694,-16.253341768331854
75430,GO,-49.49495465063732,-16.445510064410733
75440,GO,-49.387132091166634,-16.43241381438336
75450,GO,-49.607781180453365,-16.202998393381932
75455,GO,-49.49006506612493,-16.080539401207197
75460,GO,-49.221319687063634,-16.405922323480205
75470,GO,-49.31666655626662,-16.3728020737293
75480,GO,-49.33036272247195,-16.1036997883289
75490,GO,-49.26301029030373,-15.932324554124754
75495,GO,-49.38572384624183,-15.954504603802935
75503,GO,-49.21678179934647,-18.41726385790947
75510,GO,-49.21990154113331,-18.410862965040533
75513,GO,-49.21639450973835,-18.40165357982756
75514,GO,-49.21675339401205,-18.38360281796381
75515,GO,-49.21424726250291,-18.381765819133925
75516,GO,-49.208398993595964,-18.398375205160377
75520,GO,-49.19774855038972,-18.39094401646407
75522,GO,-49.200375639137675,-18.40993646607833
75523,GO,-49.2063775870634,-18.409416569600552
75524,GO,-49.21512792047294,-18.42997714919631
75526,GO,-49.22815478990246,-18.425152582066964
75528,GO,-49.24084516971623,-18.397779845327104
75530,GO,-49.22715879102106,-18.41584230878058
75532,GO,-49.24156911843404,-18.40943750971563
75533,GO,-49.24605507130228,-18.406055329858134
75534,GO,-49.24910157261408,-18.421107008144432
75535,GO,-49.26678809590555,-18.411576508651216
75536,GO,-49.24724577228057,-18.411526157251924
75550,GO,-49.992163905602446,-18.48685825006419
75555,GO,-49.80489256686138,-17.73327729043038
75560,GO,-49.49093381055509,-18.493615761637802
75570,GO,-49.738250572652625,-18.21596364273308
75580,GO,-49.35347655484549,-18.182667982731957
75600,GO,-49.379212135853756,-18.010414587983583
75603,GO,-50.16331959239223,-17.813878766749696
75610,GO,-49.62161283369103,-17.80579849882583
75615,GO,-49.477599283379355,-17.729602616324236
75620,GO,-49.45041060514923,-17.518138770022407
75630,GO,-49.492303397075744,-17.297301426609756
75635,GO,-49.37533402471243,-17.28903223581148
75640,GO,-49.02636879088997,-17.30349906583519
75645,GO,-49.245145208197734,-17.253069301258307
75650,GO,-49.11590889021752,-17.733896355961825
75660,GO,-49.04126187425261,-18.13450400303502
75665,GO,-48.76160432422692,-18.076322394559124
75670,GO,-48.644984235102264,-17.979561895690864
75680,GO,-48.563532333024504,-18.142259580605526
75690,GO,-48.6198526311481,-17.73942377072625
75695,GO,-48.7630576385707,-17.798937800817477
75701,GO,-47.946778226291684,-18.17115514193975
75702,GO,-47.95285266377076,-18.161833892625175
75703,GO,-47.94054946116357,-18.159433563174062
75704,GO,-47.93529123440159,-18.158632306480484
75705,GO,-47.92575830388157,-18.14509006313943
75706,GO,-47.92291830676111,-18.16240090997074
75707,GO,-47.93551228168942,-18.169931469626952
75708,GO,-47.92250284045789,-18.17027006186615
75709,GO,-47.94601353330414,-18.179141998482006
75710,GO,-47.939191356875064,-18.218536467079847
75711,GO,-47.97022856883276,-18.16893060901942
75712,GO,-47.95835916060115,-18.164887078871
75713,GO,-47.95474969456433,-18.166661695922556
75714,GO,-47.478184979977726,-17.831420579174488
75715,GO,-47.83426376593868,-18.232893885782634
75720,GO,-47.7792586160244,-18.361393199069898
75730,GO,-47.561351616317815,-18.154180927239764
75740,GO,-48.08697191028651,-18.134085496238615
75750,GO,-48.255939560009146,-18.058583667460102
75760,GO,-48.149793546319394,-18.26475442537532
75770,GO,-48.21937149616647,-18.339832546002228
75780,GO,-48.15033976578793,-17.708782130349086
75790,GO,-48.20214427718953,-17.464961711925778
75795,GO,-47.77658894586532,-17.63440177971588
75800,GO,-51.71698996065145,-17.8843373334861
75801,GO,-51.71556579273316,-17.89521642922051
75802,GO,-51.73104809158707,-17.900096023899486
75803,GO,-51.7333743606051,-17.889045463636027
75804,GO,-51.73097004014618,-17.87628548655214
75805,GO,-51.726455041041376,-17.873742528486098
75806,GO,-51.71361917333659,-17.864937320791302
75807,GO,-51.705509382091755,-17.879393204827714
75810,GO,-51.34668111277113,-18.76321993338211
75813,GO,-51.135007457286655,-18.56664910423138
75814,GO,-51.13539197885099,-18.556726926338065
75815,GO,-51.54855007399907,-19.065246951329033
75819,GO,-51.39898267475399,-19.182993807872656
75820,GO,-51.95823480803507,-18.306989983868146
75822,GO,-51.95409706915569,-18.31162116776641
75823,GO,-52.06449933787296,-17.5284483104473
75825,GO,-51.92694163039694,-18.962628411703154
75827,GO,-51.15799632840345,-18.288548742540375
75828,GO,-52.662564788057274,-18.39733282966265
75830,GO,-52.550319924465285,-17.557090737968647
75831,GO,-52.559655098161734,-17.56086214457412
75832,GO,-52.54968090834598,-17.554602518500324
75833,GO,-52.549556134508315,-17.55507506559905
75834,GO,-52.54304582479548,-17.542150555065394
75835,GO,-52.67918719946472,-17.354796244546908
75836,GO,-52.5362470760418,-17.569465064064214
75837,GO,-52.54291349739289,-17.554280486061565
75838,GO,-52.549003961211255,-17.57953908677334
75840,GO,-53.193994250646135,-17.31931964620719
75843,GO,-52.67826404549904,-17.357162303098534
75845,GO,-51.52946305934956,-16.744730361512
75850,GO,-51.8135556258415,-16.956804802062678
75855,GO,-52.32081038589062,-16.727849161235895
75860,GO,-50.451540714418265,-18.446014425685497
75865,GO,-50.138401698199544,-18.43938864944161
75870,GO,-50.95508760157414,-18.73111677835222
75880,GO,-50.649640624584805,-18.903257418828375
75890,GO,-50.550461777298246,-18.99978193211773
75893,GO,-49.95845944134867,-17.922965165021004
75900,GO,-50.827120462184034,-17.867022708390994
75901,GO,-50.916494660436,-17.804500726925003
75902,GO,-50.92238641066218,-17.798393400301876
75903,GO,-50.918176902958955,-17.782867107146338
75904,GO,-50.90472390151822,-17.777496028847594
75905,GO,-50.893812356325206,-17.799541424302955
75906,GO,-50.92137394119365,-17.80412309643593
75907,GO,-50.93492393042659,-17.81402001547205
75908,GO,-50.94648580877844,-17.80009701361432
75909,GO,-50.96475697951772,-17.77879253605165
75910,GO,-50.91195167731402,-17.755745918282575
75911,GO,-50.86374064275546,-17.813839552522705
75912,GO,-50.96160896032649,-17.85855030678507
75913,GO,-50.92661316165269,-17.80667557606162
75914,GO,-50.56140015748238,-18.100147725066762
75915,GO,-51.18578601514273,-17.418779659368603
75920,GO,-50.59644488893644,-17.813130272653
75925,GO,-50.2215933853613,-18.08907764015331
75930,GO,-50.340164438186015,-17.97857682219264
75935,GO,-50.636072660704414,-17.55954594337182
75940,GO,-49.92900396484839,-17.339193802235137
75945,GO,-49.68051395228987,-17.421931299100653
75950,GO,-50.16028755276675,-17.079845152602317
75955,GO,-49.99164121081042,-17.14472752992358
75960,GO,-50.373014769571675,-17.398332393161862
75970,GO,-50.305787376690915,-17.852312315959438
75980,GO,-50.461019041009045,-16.966459120735912
75985,GO,-50.40796955487757,-16.81907336616139
75990,GO,-50.16222221242237,-16.79339818324716
76100,GO,-50.37494301100561,-16.512880224214197
76105,GO,-50.30572061487165,-16.579554212323874
76110,GO,-50.13409465060814,-16.608937369210462
76120,GO,-50.46526066427959,-16.6800504509085
76125,GO,-50.645818447945516,-16.66747543406112
76130,GO,-50.79071204616158,-16.60824367912604
76135,GO,-50.739761594353176,-16.54359560996573
76140,GO,-51.09580067196166,-16.619798997365194
76145,GO,-50.54930375165541,-16.294531263681556
76150,GO,-50.21340932752605,-16.124703093317933
76152,GO,-50.43417225256095,-16.183272013816794
76155,GO,-50.167602152545605,-16.416262953362153
76160,GO,-50.311994779934984,-16.20141594759011
76165,GO,-49.981568965848076,-16.25358822328803
76170,GO,-49.96081462896285,-16.459840612028362
76180,GO,-49.88292119198271,-16.580899236343214
76190,GO,-49.92213743295041,-16.80658045924258
76195,GO,-49.77081598750628,-16.979258470150114
76200,GO,-51.116655962451055,-16.439020898982182
76205,GO,-50.90467883987944,-16.31531549200846
76210,GO,-50.95324986097566,-16.18353920367387
76220,GO,-50.78892030375633,-16.181703209247857
76230,GO,-51.81759945569071,-16.43263532663801
76235,GO,-51.55956684307419,-16.385489638361854
76240,GO,-52.232512027994474,-15.91083602415266
76244,GO,-52.23386549288963,-15.897244499264438
76245,GO,-52.17455481299575,-16.20174282856144
76250,GO,-52.544147699130235,-16.200375508864134
76255,GO,-51.39409707342472,-16.004446907960478
76260,GO,-51.25809525639148,-16.234017407589523
76265,GO,-51.10257439069469,-15.769411318200595
76270,GO,-50.87329089192938,-15.86533062010455
76280,GO,-51.164330801417705,-15.243476632392776
76285,GO,-50.712108334600345,-16.034788830760217
76290,GO,-50.61773518037836,-15.818486836263315
76293,GO,-50.92344964685184,-17.804908238584307
76300,GO,-49.60722003897494,-15.303639303509014
76304,GO,-49.67208721976931,-15.1730986160153
76305,GO,-49.57419998578893,-15.1490760311656
76310,GO,-49.580425546576954,-15.317311647777423
76315,GO,-49.51161982296412,-15.448340379544378
76320,GO,-49.423904726426564,-15.302299825356116
76330,GO,-49.332105332149894,-15.7491870749417
76335,GO,-49.6794224503755,-15.514912961998895
76340,GO,-49.70235518936493,-15.356895077264507
76343,GO,-49.81923618621308,-15.350684947467316
76345,GO,-49.893398070713395,-15.02206686103527
76350,GO,-49.80376085496956,-15.163985855096604
76355,GO,-50.05803955934807,-15.315496976111609
76360,GO,-49.54887228214086,-14.958343749279683
76365,GO,-49.32859487672178,-14.86324516749846
76370,GO,-49.5798961985632,-14.763706893877927
76372,GO,-49.5783391154851,-14.763079310778604
76374,GO,-49.704326421251906,-14.732958046986978
76375,GO,-49.46887210409343,-14.72203312995615
76380,GO,-49.12118383256523,-15.318295598793782
76381,GO,-49.1162220792464,-15.30544274227708
76382,GO,-49.117892841576335,-15.329764931382936
76383,GO,-49.10390917168354,-15.337252624485755
76385,GO,-49.18738525598463,-15.244292758515291
76386,GO,-49.17993210512311,-15.848490389347585
76387,GO,-49.126438580984775,-15.30347832638835
76388,GO,-49.13487102499994,-15.315054507999946
76390,GO,-48.919185735793526,-14.965873629628225
76393,GO,-48.84806990509492,-15.34241007505244
76395,GO,-49.05967849999996,-14.913344999999946
76400,GO,-49.14209708875239,-14.518474806651268
76410,GO,-49.15368762101759,-14.312747501518935
76420,GO,-48.4569498848423,-14.469844694917848
76440,GO,-48.56666977907482,-13.805494461607296
76450,GO,-48.221095879632536,-13.52855704116866
76460,GO,-48.74303416095664,-13.51023766630793
76465,GO,-48.690562356137626,-13.352843374404667
76470,GO,-48.87750736776402,-13.658155911030814
76480,GO,-49.014500306894085,-13.697085837923249
76485,GO,-49.06900597275032,-13.869615732186745
76490,GO,-49.17836381667351,-14.018136979135805
76493,GO,-49.40402650998531,-13.902455161044607
76495,GO,-49.388668774993725,-14.28763234117866
76500,GO,-49.7106029180799,-14.43073368841814
76510,GO,-49.96901725828049,-14.540576551279157
76515,GO,-49.656981872122394,-14.261393536187512
76520,GO,-50.3435023323089,-14.094530496663717
76523,GO,-50.32988648196841,-14.09910989868462
76525,GO,-49.918222594041055,-14.284240653466394
76530,GO,-50.27830982382427,-13.773088398359624
76540,GO,-49.28255872909269,-13.728156076776243
76550,GO,-49.14655847853908,-13.438920474296195
76555,GO,-49.830408926330584,-13.649576208700298
76560,GO,-49.34015563206796,-14.194380211559102
76580,GO,-49.50851878407679,-13.240724859882576
76590,GO,-50.16379772927348,-13.256779394108104
76600,GO,-50.142780792093696,-15.938605999778817
76630,GO,-49.800356385179654,-16.023821140278326
76640,GO,-49.60226114498768,-16.053282084248796
76650,GO,-49.60473019195852,-15.920650920587102
76660,GO,-49.63356589227914,-15.761628318995127
76670,GO,-49.826468433048355,-15.719987820162396
76680,GO,-49.94714060919716,-15.560605178412759
76690,GO,-50.03033666773166,-15.63194316297747
76700,GO,-50.56816461230508,-14.75127393843723
76710,GO,-51.07954333755951,-14.925081878468896
76720,GO,-50.617515281317765,-15.098425662944779
76730,GO,-50.72338918548001,-15.444496329541428
76740,GO,-50.3769015527804,-15.441664719862471
76801,RO,-63.90551188207316,-8.752743887495246
76802,RO,-63.90496303498676,-8.735548940457255
76803,RO,-63.89564637015813,-8.742421171992673
76804,RO,-63.89356545864417,-8.766194545807497
76805,RO,-63.90775235279775,-8.7797200898095
76806,RO,-63.879635011978166,-8.781499118972233
76807,RO,-63.884537089176774,-8.791199653190134
76808,RO,-63.88890915957687,-8.793823405610901
76810,RO,-64.52965191548799,-9.057527248792157
76811,RO,-63.8634749862862,-8.798674164292708
76812,RO,-63.8585133898608,-8.7757668662107
76813,RO,-63.82554616575994,-8.774702660995693
76814,RO,-63.8024634897058,-8.780577733745561
76815,RO,-63.71981599557018,-8.80048457634174
76817,RO,-63.80605455919795,-8.807959407067964
76820,RO,-63.8749300232889,-8.757220310311663
76821,RO,-63.87686579614044,-8.738175443258836
76822,RO,-63.876158146687494,-8.722944764354473
76824,RO,-63.8567148301315,-8.747843794092704
76825,RO,-63.84298985430505,-8.744639777474413
76828,RO,-63.8206744659206,-8.757670225281947
76829,RO,-63.843165181629786,-8.765544007813704
76840,RO,-64.2554052736535,-9.11739547434064
76842,RO,-64.54803083490056,-9.295284884215345
76846,RO,-65.73814944493941,-9.65608286397266
76847,RO,-61.588629120942116,-11.208614518089908
76848,RO,-66.61942506212684,-9.763415752971646
76850,RO,-65.32207707200787,-10.777060832690173
76857,RO,-65.2672107239507,-10.401331772538782
76860,RO,-63.64934899789282,-8.822748971584446
76861,RO,-63.18724699835185,-9.185340303184784
76862,RO,-63.32493531852187,-9.718738593907439
76863,RO,-62.899987434712266,-9.706659849780088
76864,RO,-62.58354994761002,-9.361950110987792
76866,RO,-62.349621019600725,-10.24678736863134
76867,RO,-62.174361160538226,-9.857774450657173
76868,RO,-62.012429194152276,-9.420985153171674
76870,RO,-63.04023428820199,-9.910598282583434
76871,RO,-63.04214782124408,-9.891410157473626
76872,RO,-63.03373155392542,-9.9031470369918
76873,RO,-63.026814467602215,-9.908502986231241
76874,RO,-63.02218428819359,-9.89041253586503
76875,RO,-63.01413924048688,-9.910053292877443
76876,RO,-63.03628192479249,-9.926668990815099
76877,RO,-63.06167211251028,-9.899065156513377
76880,RO,-63.831088871403665,-10.207044126109722
76887,RO,-63.69309444888549,-10.520549903905243
76888,RO,-63.30761509951843,-10.256183247035127
76889,RO,-62.907643074084675,-10.33854518042262
76890,RO,-62.473249705160875,-10.436959998460997
76898,RO,-62.79229701465141,-10.610065602558892
76900,RO,-61.95841508458222,-10.87722223893279
76901,RO,-61.97575155562519,-10.870966229947951
76904,RO,-61.993061845081485,-10.84191675016744
76906,RO,-61.95543264681952,-10.856143859081563
76907,RO,-61.95058152215904,-10.866942188025584
76908,RO,-61.92151099888174,-10.884449954457304
76909,RO,-61.902257585144824,-10.878213452853753
76912,RO,-61.89318215744019,-10.898137445120785
76913,RO,-61.91524394126365,-10.898533737769652
76914,RO,-61.93292858494085,-10.894114146398183
76916,RO,-61.9058322401228,-11.17045722924229
76919,RO,-61.52464349969754,-11.189419682393686
76920,RO,-62.25613931045199,-10.715751177252601
76923,RO,-62.12766226154683,-10.41663732372931
76924,RO,-62.553753048806165,-10.914371836001798
76926,RO,-62.669725996167365,-11.029251140290844
76928,RO,-62.256467730721006,-10.932788547533189
76929,RO,-62.36961207720059,-11.129970874569798
76930,RO,-62.2869731930518,-11.349470744463781
76932,RO,-62.717504144685776,-11.695517911441868
76934,RO,-63.03955975028363,-11.778978995181951
76935,RO,-63.57426861370948,-12.064562211825294
76937,RO,-64.20543446596382,-12.350703254975741
76940,RO,-61.77703628883976,-11.722454098877984
76948,RO,-61.95102518259382,-11.428080744522138
76950,RO,-61.780517059680385,-11.905110960786544
76952,RO,-61.856981344247444,-12.134028594593302
76954,RO,-61.998825362568496,-11.944583970748216
76956,RO,-62.012006082258466,-11.711629546590688
76958,RO,-62.31699294184998,-11.72587550968041
76960,RO,-61.471927642122296,-11.425465424546386
76961,RO,-61.46786241449919,-11.42706295303259
76962,RO,-61.459464459317125,-11.428528754795733
76963,RO,-61.44441104439506,-11.43103084321798
76964,RO,-61.44341041380719,-11.437732827982007
76965,RO,-61.4334765172429,-11.435230663271089
76966,RO,-61.42997245588644,-11.438347500417402
76967,RO,-61.4502731631457,-11.442768731822959
76970,RO,-61.17124596903098,-11.687572920711828
76974,RO,-61.014742629135874,-11.52662041605006
76976,RO,-61.31894372547112,-11.839641646912673
76977,RO,-61.512429678018236,-11.910263743080606
76979,RO,-61.60125690913203,-12.181461217743744
76980,RO,-60.14835451606325,-12.73341229711485
76981,RO,-60.14707056049292,-12.740955569558919
76982,RO,-60.13595003201799,-12.72294234593581
76983,RO,-60.14528390679769,-12.72025321278526
76985,RO,-60.11328701738552,-12.734596016859385
76987,RO,-60.11611246025335,-12.741932990004342
76988,RO,-60.13247088023664,-12.746158192919424
76990,RO,-60.90442071320852,-12.554155538662462
76993,RO,-60.54217610290954,-13.12224107650638
76994,RO,-60.53788286186566,-13.486852444177552
76995,RO,-60.94505466523889,-12.997452672044625
76997,RO,-60.823111122927415,-13.19266482518763
76999,RO,-61.04647305259084,-13.481025429908787
77001,TO,-48.34090900475208,-10.168506073718646
77002,TO,-48.343445993171656,-10.162703550893575
77006,TO,-48.31917296101117,-10.175309351373924
77015,TO,-48.34503644640124,-10.199200116851008
77016,TO,-48.34630845990466,-10.217294005384439
77017,TO,-48.344840562532426,-10.184960908730341
